Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Full Partial Scene,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Sun Elevation L1,Sun Azimuth L1,Data Type L2,Sensor Identifier,Satellite,Ephemeris Type,Product Map Projection L2,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19990423_20200908_02_T2,LT05_L2SP_224078_19990423_20200908_02_T2,LT52240781999113CUB00,LT05_L2SP_224078_19990423_20200908_02_T2,LT05_L1GS_224078_19990423_20200908_02_T2,LT52240781999113CUB00,1999/04/23,T2,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-04-23 13:14:33.94869,1999-04-23 13:15:01.03631,CUB,DAY,11.0,11.0,-1,-1,NA,NA,NA,NONE,NA,7,N,LPGS_15.3.1c,38.03941055,46.59054316,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.994310000000002,-54.970319999999994,-25.066879999999998,-55.680369999999996,-25.33044,-53.86775,-26.650470000000002,-56.0846,-26.9175,-54.248259999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19990407_20200908_02_T2,LT05_L2SP_224078_19990407_20200908_02_T2,LT52240781999097COA00,LT05_L2SP_224078_19990407_20200908_02_T2,LT05_L1GS_224078_19990407_20200908_02_T2,LT52240781999097COA00,1999/04/07,T2,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-04-07 13:14:31.24725,1999-04-07 13:14:58.33369,COA,DAY,82.0,82.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,41.51231587,52.60412333,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99922,-54.927690000000005,-25.07178,-55.63776,-25.33536,-53.82507,-26.65537,-56.042019999999994,-26.92241,-54.2056
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19990525_20200908_02_T2,LT05_L2SP_224078_19990525_20200908_02_T2,LT52240781999145COA00,LT05_L2SP_224078_19990525_20200908_02_T2,LT05_L1GS_224078_19990525_20200908_02_T2,LT52240781999145COA00,1999/05/25,T2,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-05-25 13:14:01.61156,1999-05-25 13:14:28.7005,COA,DAY,88.0,88.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,31.74818738,39.71669879,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.998739999999998,-54.91171,-25.0713,-55.62178,-25.33488,-53.8091,-26.65489,-56.026030000000006,-26.92193,-54.18962
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19990509_20200908_02_T2,LT05_L2SP_224078_19990509_20200908_02_T2,LT52240781999129COA00,LT05_L2SP_224078_19990509_20200908_02_T2,LT05_L1GS_224078_19990509_20200908_02_T2,LT52240781999129COA00,1999/05/09,T2,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-05-09 13:14:25.96419,1999-05-09 13:14:53.05219,COA,DAY,7.0,7.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,34.66092688,42.27619913,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98655,-54.97296,-25.05912,-55.68297,-25.322670000000002,-53.870459999999994,-26.64272,-56.08716,-26.90973,-54.25094
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19990322_20200908_02_T1,LT05_L2SP_224078_19990322_20200908_02_T1,LT52240781999081COA00,LT05_L2SP_224078_19990322_20200908_02_T1,LT05_L1TP_224078_19990322_20200908_02_T1,LT52240781999081COA00,1999/03/22,T1,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-03-22 13:14:44.19875,1999-03-22 13:15:11.28475,COA,DAY,78.0,78.0,28,5,6.6160000000000005,5.746,3.28,NONE,NA,9,N,LPGS_15.3.1c,44.75263953,60.0339847,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99284,-54.954719999999995,-25.06541,-55.66476,-25.32897,-53.85216,-26.649,-56.06898,-26.91603,-54.232659999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19990813_20200907_02_T2,LT05_L2SP_224078_19990813_20200907_02_T2,LT52240781999225COA00,LT05_L2SP_224078_19990813_20200907_02_T2,LT05_L1GS_224078_19990813_20200907_02_T2,LT52240781999225COA00,1999/08/13,T2,2,SAM,224,78,FULL,2020/09/07,2020/09/07,1999-08-13 13:13:27.54506,1999-08-13 13:13:54.63888,COA,DAY,57.0,57.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,35.14888859,46.48936728,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98762,-55.00023,-25.06019,-55.71025,-25.32374,-53.89771999999999,-26.643790000000003,-56.11444,-26.9108,-54.2782
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19990728_20200908_02_T1,LT05_L2SP_224078_19990728_20200908_02_T1,LT52240781999209COA00,LT05_L2SP_224078_19990728_20200908_02_T1,LT05_L1TP_224078_19990728_20200908_02_T1,LT52240781999209COA00,1999/07/28,T1,2,SAM,224,78,FULL,2020/09/08,2020/09/08,1999-07-28 13:13:32.74881,1999-07-28 13:13:59.84194,COA,DAY,43.0,43.0,196,5,5.428999999999999,3.322,4.294,NONE,NA,9,N,LPGS_15.3.1c,31.70223136,43.36118378,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99121,-54.9712,-25.063779999999998,-55.681230000000006,-25.32734,-53.86866,-26.647370000000002,-56.085440000000006,-26.9144,-54.24915
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19960109_20200911_02_T2,LT05_L2SP_224078_19960109_20200911_02_T2,LT52240781996009CUB00,LT05_L2SP_224078_19960109_20200911_02_T2,LT05_L1GS_224078_19960109_20200911_02_T2,LT52240781996009CUB00,1996/01/09,T2,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-01-09 12:38:42.57394,1996-01-09 12:39:09.56394,CUB,DAY,7.0,7.0,-1,-1,NA,NA,NA,NONE,NA,7,N,LPGS_15.3.1c,47.1284664,95.25933985,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.982670000000002,-55.01739,-25.05525,-55.727380000000004,-25.31879,-53.914930000000005,-26.63885,-56.13155,-26.90585,-54.295390000000005
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960921_20200911_02_T1,LT05_L2SP_224078_19960921_20200911_02_T1,LT52240781996265CUB00,LT05_L2SP_224078_19960921_20200911_02_T1,LT05_L1TP_224078_19960921_20200911_02_T1,LT52240781996265CUB00,1996/09/21,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-09-21 12:53:54.00619,1996-09-21 12:54:21.01875,CUB,DAY,0.0,0.0,358,5,5.803,4.306,3.89,NONE,NA,9,N,LPGS_15.3.1c,43.49047498,61.63547665,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98884,-54.964290000000005,-25.061410000000002,-55.67431,-25.32496,-53.86176999999999,-26.64501,-56.078509999999994,-26.912020000000002,-54.242259999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960905_20200911_02_T1,LT05_L2SP_224078_19960905_20200911_02_T1,LT52240781996249CUB00,LT05_L2SP_224078_19960905_20200911_02_T1,LT05_L1TP_224078_19960905_20200911_02_T1,LT52240781996249CUB00,1996/09/05,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-09-05 12:53:01.47938,1996-09-05 12:53:28.49056,CUB,DAY,59.0,59.0,240,5,5.941,4.078,4.321000000000001,NONE,NA,9,N,LPGS_15.3.1c,38.35548096,56.71697376,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.997989999999998,-54.96035,-25.07055,-55.67041999999999,-25.33413,-53.85774,-26.65414,-56.074659999999994,-26.92118,-54.23826999999999
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19961124_20200911_02_T1,LT05_L2SP_224078_19961124_20200911_02_T1,LT52240781996329CUB00,LT05_L2SP_224078_19961124_20200911_02_T1,LT05_L1TP_224078_19961124_20200911_02_T1,LT52240781996329CUB00,1996/11/24,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-11-24 12:57:03.28038,1996-11-24 12:57:30.2985,CUB,DAY,12.0,12.0,130,5,5.266,3.745,3.702,NONE,NA,9,N,LPGS_15.3.1c,55.41859538,89.1121938,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.993579999999998,-54.94927,-25.06615,-55.659319999999994,-25.329710000000002,-53.846709999999995,-26.64974,-56.06354,-26.91677,-54.22721
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19961108_20200911_02_T2,LT05_L2SP_224078_19961108_20200911_02_T2,LT52240781996313CUB00,LT05_L2SP_224078_19961108_20200911_02_T2,LT05_L1TP_224078_19961108_20200911_02_T2,LT52240781996313CUB00,1996/11/08,T2,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-11-08 12:56:18.864,1996-11-08 12:56:45.881,CUB,DAY,53.0,53.0,30,5,12.414000000000001,9.582,7.892,NONE,NA,9,N,LPGS_15.3.1c,54.65597733,82.3262829,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99427,-54.95896,-25.06684,-55.66901,-25.3304,-53.856390000000005,-26.65043,-56.07323,-26.91746,-54.2369
NA,LT05_L2SP_224078_19960804_20201030_02_T2,LT52240781996217CUB00,LT05_L2SP_224078_19960804_20201030_02_T2,LT05_L1GS_224078_19960804_20201030_02_T2,LT52240781996217CUB00,1996/08/04,T2,2,SAM,224,78,FULL,2020/10/30,2020/10/30,1996-08-04 12:51:17.75281,1996-08-04 12:51:44.761,CUB,DAY,26.0,26.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1,29.57341698,49.2808043,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98968,-54.9663,-25.06225,-55.67633000000001,-25.32581,-53.863769999999995,-26.64585,-56.08053,-26.91286,-54.24426
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960719_20200911_02_T1,LT05_L2SP_224078_19960719_20200911_02_T1,LT52240781996201CUB01,LT05_L2SP_224078_19960719_20200911_02_T1,LT05_L1TP_224078_19960719_20200911_02_T1,LT52240781996201CUB01,1996/07/19,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-07-19 12:50:26.86163,1996-07-19 12:50:53.86838,CUB,DAY,80.0,80.0,29,5,7.582999999999999,4.8069999999999995,5.865,NONE,NA,9,N,LPGS_15.3.1c,26.78396557,46.57926876,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99103,-54.98013,-25.0636,-55.69016,-25.32716,-53.877590000000005,-26.647190000000002,-56.09437,-26.91422,-54.25808000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960703_20200911_02_T1,LT05_L2SP_224078_19960703_20200911_02_T1,LT52240781996185CUB02,LT05_L2SP_224078_19960703_20200911_02_T1,LT05_L1TP_224078_19960703_20200911_02_T1,LT52240781996185CUB02,1996/07/03,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-07-03 12:49:36.31725,1996-07-03 12:50:03.323,CUB,DAY,6.0,6.0,343,5,5.638,3.7769999999999997,4.186,NONE,NA,7,N,LPGS_15.3.1c,25.3967919,44.69546529,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98641,-54.997640000000004,-25.05898,-55.70765,-25.32253,-53.89515,-26.64258,-56.111830000000005,-26.90959,-54.275619999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960210_20200911_02_T1,LT05_L2SP_224078_19960210_20200911_02_T1,LT52240781996041CUB01,LT05_L2SP_224078_19960210_20200911_02_T1,LT05_L1TP_224078_19960210_20200911_02_T1,LT52240781996041CUB01,1996/02/10,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-02-10 12:40:57.05663,1996-02-10 12:41:24.04875,CUB,DAY,69.0,69.0,124,5,6.476,5.182,3.884,NONE,NA,9,N,LPGS_15.3.1c,43.50425144,85.46186468,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.980529999999998,-55.03635,-25.05311,-55.74633000000001,-25.31665,-53.93391,-26.636709999999997,-56.15048,-26.903709999999997,-54.31436
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19960125_20200911_02_T2,LT05_L2SP_224078_19960125_20200911_02_T2,LT52240781996025CUB00,LT05_L2SP_224078_19960125_20200911_02_T2,LT05_L1GS_224078_19960125_20200911_02_T2,LT52240781996025CUB00,1996/01/25,T2,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-01-25 12:39:50.5485,1996-01-25 12:40:17.53969,CUB,DAY,1.0,1.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,45.29856681,91.37400369,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.97831,-55.0272,-25.05089,-55.73716999999999,-25.314420000000002,-53.924780000000005,-26.634490000000003,-56.14131,-26.901490000000003,-54.30522
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960313_20200912_02_T1,LT05_L2SP_224078_19960313_20200912_02_T1,LT52240781996073CUB00,LT05_L2SP_224078_19960313_20200912_02_T1,LT05_L1TP_224078_19960313_20200912_02_T1,LT52240781996073CUB00,1996/03/13,T1,2,SAM,224,78,FULL,2020/09/12,2020/09/12,1996-03-13 12:43:04.75875,1996-03-13 12:43:31.75631,CUB,DAY,94.0,94.0,77,5,7.778,6.222,4.667,NONE,NA,9,N,LPGS_15.3.1c,39.62758335,70.38517244,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.973229999999997,-55.04628,-25.045820000000003,-55.75623,-25.30934,-53.943909999999995,-26.62942,-56.160340000000005,-26.8964,-54.32433
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960820_20200911_02_T1,LT05_L2SP_224078_19960820_20200911_02_T1,LT52240781996233CUB00,LT05_L2SP_224078_19960820_20200911_02_T1,LT05_L1TP_224078_19960820_20200911_02_T1,LT52240781996233CUB00,1996/08/20,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-08-20 12:52:07.60094,1996-08-20 12:52:34.61044,CUB,DAY,1.0,1.0,328,5,5.495,3.904,3.867,NONE,NA,9,N,LPGS_15.3.1c,33.54995127,52.65864925,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99533,-54.95284,-25.0679,-55.662890000000004,-25.33146,-53.85026,-26.651490000000003,-56.067130000000006,-26.91852,-54.23076999999999
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19961023_20200911_02_T2,LT05_L2SP_224078_19961023_20200911_02_T2,LT52240781996297CUB00,LT05_L2SP_224078_19961023_20200911_02_T2,LT05_L1GS_224078_19961023_20200911_02_T2,LT52240781996297CUB00,1996/10/23,T2,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-10-23 12:55:33.10275,1996-10-23 12:56:00.11781,CUB,DAY,76.0,76.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,52.22639116,74.71795065,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99212,-54.96621,-25.06469,-55.67625,-25.32825,-53.863659999999996,-26.64828,-56.080459999999995,-26.915309999999998,-54.24416
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19961007_20200911_02_T1,LT05_L2SP_224078_19961007_20200911_02_T1,LT52240781996281CUB00,LT05_L2SP_224078_19961007_20200911_02_T1,LT05_L1TP_224078_19961007_20200911_02_T1,LT52240781996281CUB00,1996/10/07,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-10-07 12:54:44.72588,1996-10-07 12:55:11.73963,CUB,DAY,0.0,0.0,352,5,6.315,4.995,3.864,NONE,NA,9,N,LPGS_15.3.1c,48.32833719,67.61625532,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.99409,-54.968230000000005,-25.06666,-55.67828000000001,-25.33022,-53.86566,-26.65025,-56.0825,-26.917279999999998,-54.24616999999999
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19961210_20200911_02_T1,LT05_L2SP_224078_19961210_20200911_02_T1,LT52240781996345CUB00,LT05_L2SP_224078_19961210_20200911_02_T1,LT05_L1TP_224078_19961210_20200911_02_T1,LT52240781996345CUB00,1996/12/10,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-12-10 12:57:49.88525,1996-12-10 12:58:16.90425,CUB,DAY,93.0,93.0,16,5,10.673,8.998,5.7410000000000005,NONE,NA,9,N,LPGS_15.3.1c,54.78247829,93.54518367,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.995620000000002,-54.95463,-25.068179999999998,-55.66469,-25.33175,-53.85205,-26.65178,-56.06892,-26.918809999999997,-54.23256
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960516_20200911_02_T1,LT05_L2SP_224078_19960516_20200911_02_T1,LT52240781996137CUB00,LT05_L2SP_224078_19960516_20200911_02_T1,LT05_L1TP_224078_19960516_20200911_02_T1,LT52240781996137CUB00,1996/05/16,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-05-16 12:46:59.78769,1996-05-16 12:47:26.78975,CUB,DAY,4.0,4.0,378,5,5.01,3.542,3.543,NONE,NA,7,N,LPGS_15.3.1c,28.88548928,46.56785694,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.980439999999998,-55.045609999999996,-25.05302,-55.755590000000005,-25.31656,-53.943169999999995,-26.63662,-56.15974,-26.90362,-54.32362
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19960617_20200911_02_T2,LT05_L2SP_224078_19960617_20200911_02_T2,LT52240781996169CUB00,LT05_L2SP_224078_19960617_20200911_02_T2,LT05_L1GS_224078_19960617_20200911_02_T2,LT52240781996169CUB00,1996/06/17,T2,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-06-17 12:48:46.04756,1996-06-17 12:49:13.05194,CUB,DAY,41.0,41.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,25.41838317,43.8857422,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98369,-55.019090000000006,-25.05627,-55.72909,-25.31981,-53.916619999999995,-26.639870000000002,-56.13326,-26.90687,-54.29708
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960601_20200911_02_T1,LT05_L2SP_224078_19960601_20200911_02_T1,LT52240781996153CUB00,LT05_L2SP_224078_19960601_20200911_02_T1,LT05_L1TP_224078_19960601_20200911_02_T1,LT52240781996153CUB00,1996/06/01,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-06-01 12:47:53.86131,1996-06-01 12:48:20.86419,CUB,DAY,10.0,10.0,273,5,5.03,3.4760000000000004,3.636,NONE,NA,7,N,LPGS_15.3.1c,26.68531664,44.43166218,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.981279999999998,-55.035109999999996,-25.05386,-55.7451,-25.3174,-53.932669999999995,-26.637459999999997,-56.14925,-26.904459999999997,-54.31312
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19960430_20200911_02_T1,LT05_L2SP_224078_19960430_20200911_02_T1,LT52240781996121CUB00,LT05_L2SP_224078_19960430_20200911_02_T1,LT05_L1TP_224078_19960430_20200911_02_T1,LT52240781996121CUB00,1996/04/30,T1,2,SAM,224,78,FULL,2020/09/11,2020/09/11,1996-04-30 12:46:03.50488,1996-04-30 12:46:30.50563,CUB,DAY,33.0,33.0,247,5,4.973,3.592,3.4389999999999996,NONE,NA,9,N,LPGS_15.3.1c,31.62975016,50.41289727,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.97255,-55.04889,-25.04514,-55.75883,-25.30866,-53.94653,-26.628740000000004,-56.16294,-26.89572,-54.32694
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19860809_20200917_02_T1,LT05_L2SP_224078_19860809_20200917_02_T1,LT52240781986221XXX02,LT05_L2SP_224078_19860809_20200917_02_T1,LT05_L1TP_224078_19860809_20200917_02_T1,LT52240781986221XXX02,1986/08/09,T1,2,NA,224,78,FULL,2020/09/17,2020/09/17,1986-08-09 12:57:41.95881,1986-08-09 12:58:08.60888,XXX,DAY,0.0,0.0,284,5,6.319,3.78,5.064,NONE,NA,9,N,LPGS_15.3.1c,31.6333687,48.90321286,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-26.002,-54.93351,-25.07456,-55.6436,-25.33814,-53.83087,-26.65815,-56.04786,-26.92519,-54.2114
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19860724_20200917_02_T1,LT05_L2SP_224078_19860724_20200917_02_T1,LT52240781986205XXX04,LT05_L2SP_224078_19860724_20200917_02_T1,LT05_L1TP_224078_19860724_20200917_02_T1,LT52240781986205XXX04,1986/07/24,T1,2,NA,224,78,FULL,2020/09/17,2020/09/17,1986-07-24 12:58:16.52606,1986-07-24 12:58:43.17425,XXX,DAY,24.0,24.0,192,5,5.651,3.679,4.289,NONE,NA,9,N,LPGS_15.3.1c,28.67318767,45.77190803,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99408,-54.95066,-25.06665,-55.660709999999995,-25.33021,-53.84809,-26.650240000000004,-56.064930000000004,-26.917270000000002,-54.2286
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19860113_20200918_02_T2,LT05_L2SP_224078_19860113_20200918_02_T2,LT52240781986013XXX03,LT05_L2SP_224078_19860113_20200918_02_T2,LT05_L1GS_224078_19860113_20200918_02_T2,LT52240781986013XXX03,1986/01/13,T2,2,NA,224,78,FULL,2020/09/18,2020/09/18,1986-01-13 13:03:15.33494,1986-01-13 13:03:41.9675,XXX,DAY,81.0,81.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,52.13082253,92.06886038,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00164,-54.930209999999995,-25.0742,-55.64029,-25.33778,-53.827569999999994,-26.657790000000002,-56.04456,-26.92483,-54.20811
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19860606_20200918_02_T2,LT05_L2SP_224078_19860606_20200918_02_T2,LT52240781986157CUB02,LT05_L2SP_224078_19860606_20200918_02_T2,LT05_L1GS_224078_19860606_20200918_02_T2,LT52240781986157CUB02,1986/06/06,T2,2,SAM,224,78,FULL,2020/09/18,2020/09/18,1986-06-06 12:59:51.69094,1986-06-06 13:00:18.33456,CUB,DAY,99.0,99.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,28.04993033,41.81629636,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.9851,-54.982319999999994,-25.05767,-55.692319999999995,-25.32122,-53.87984,-26.641270000000002,-56.0965,-26.908279999999998,-54.26031
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19861231_20200917_02_T1,LT05_L2SP_224078_19861231_20200917_02_T1,LT52240781986365XXX03,LT05_L2SP_224078_19861231_20200917_02_T1,LT05_L1TP_224078_19861231_20200917_02_T1,LT52240781986365XXX03,1986/12/31,T1,2,NA,224,78,FULL,2020/09/17,2020/09/17,1986-12-31 12:55:06.80963,1986-12-31 12:55:33.4785,XXX,DAY,0.0,0.0,202,5,8.422,7.672000000000001,3.475,NONE,NA,9,N,LPGS_15.3.1c,51.91818326,94.90851037,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.98095,-55.01295,-25.05353,-55.722930000000005,-25.31707,-53.910509999999995,-26.63713,-56.12709,-26.90413,-54.29096
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_19861215_20200917_02_T1,LT05_L2SP_224078_19861215_20200917_02_T1,LT52240781986349XXX03,LT05_L2SP_224078_19861215_20200917_02_T1,LT05_L1TP_224078_19861215_20200917_02_T1,LT52240781986349XXX03,1986/12/15,T1,2,NA,224,78,FULL,2020/09/17,2020/09/17,1986-12-15 12:54:37.43794,1986-12-15 12:55:04.10456,XXX,DAY,21.0,21.0,89,5,6.1579999999999995,4.494,4.21,NONE,NA,9,N,LPGS_15.3.1c,53.57507065,94.58315687,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.972179999999998,-55.04804,-25.04477,-55.75798,-25.30829,-53.94568,-26.62837,-56.16209,-26.89535,-54.3261
